ID,predicted_answer,valid_answers,achieved_score,max_score,is_correct,semi_correct
New-az-27,volleyball,"{'volleyball': 2, 'futsal': 1, 'badminton': 1, 'football': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Jo-sp-36,8,"{'6': 4, '8': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",1,4,False,True
New-su-24,soccer,"{'soccer': 5, 'rounders': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Al-en-04,apple,"{'apple': 4, 'pear': 1, 'peach': 1, 'strawberries': 1, 'orange': 1, 'banana': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Ji-ko-27,fruit basket,"{'health care products': 2, 'fruit basket': 1, 'milk': 1, 'alcohol': 1, 'food': 1, 'money': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
Gu-ch-40,16:00,"{'16:30': 3, '17:00': 2, '16:00': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,3,False,True
Ni-en-09,5,"{'5': 5, '6': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-ch-39,amazon,"{'amazon': 2, 'ebay': 1, 'no-answer': 1, 'idk': 1, 'not-applicable': 0}",2,2,True,True
Ne-ar-18,17:00,"{'17:00': 5, '15:00': 1, '18:00': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Ki-pe-40,idk,"{'khash': 4, 'idk': 1, 'no-answer': 1, 'not-applicable': 0}",1,4,False,True
Gu-ch-18,2,"{'1': 5, '2': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,5,False,True
Ca-sp-42,26,"{'52': 4, '36': 1, '26': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",1,4,False,True
Al-en-38,chocolate,"{'chocolate': 4, 'candies': 1, 'cupcakes': 1, 'cookies': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-am-81,6,"{'6': 3, '8': 2, '7': 2, 'idk': 2, 'no-answer': 1, 'not-applicable': 0}",3,3,True,True
Al-en-34,visiting each other,"{'setting the haft-seen table': 3, 'visiting each other': 2, 'house cleaning': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,3,False,True
New-ch-81,money,"{'coin': 3, 'money': 2, 'silver flower': 1, 'blanket': 1, 'kettle': 1, 'bathrobe': 1, 'idk': 1, 'بستگی به فرهنگ خانواده دارد.': 1, 'no-answer': 0, 'not-applicable': 0}",2,3,False,True
New-pe-53,beer,"{'socks': 4, 'beer': 2, 'aftershave': 1, 'card': 1, 'presents': 1, 'clothes': 1, 'chocolate': 1, 'football tickets': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,4,False,True
New-ch-71,30,"{'30': 5, '20': 1, '40': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-su-71,toys,"{'toys': 2, 'money': 1, 'no-answer': 2, 'idk': 0, 'not-applicable': 0}",2,2,True,True
Ne-ar-16,saturday,"{'saturday': 5, 'sunday': 5, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-spme-05,mars bar,"{'haribo': 2, 'mars bar': 1, 'maltesers': 1, 'fruit pastiles': 1, 'cadbury chocolate': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",1,2,False,True
Jo-sp-18,10,"{'10': 2, '15': 1, '115': 1, '116': 1, '11': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
An-ar-03,6,"{'5': 4, '6': 3, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",3,4,False,True
Na-ko-04,porridge,"{'porridge': 2, 'honey water': 1, 'peanuts': 1, 'tea': 1, 'noodles': 1, 'milk': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Ji-ko-45,party,"{'holiday': 3, 'dance': 1, 'national day': 1, 'party': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,3,False,True
Th-en-53,karaoke,"{'go to the internet cafe': 1, 'karaoke': 1, 'play games': 1, 'association': 1, 'academic competition': 1, 'honor of kings': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,1,True,True
Kik-in-15,idk,"{'gowns': 5, 'cap': 1, 'dress': 1, 'idk': 2, 'no-answer': 0, 'not-applicable': 0}",2,5,False,True
Kik-in-34,idk,"{'table tennis': 3, 'basketball': 2, 'soccer': 2, 'badminton': 1, 'volleyball': 1, 'diving': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",1,3,False,True
New-ko-08,cafe,"{'restaurant': 2, 'online platform': 1, 'on campus': 1, 'training institution': 1, 'cafe': 1, 'tiktok': 1, 'convenience store': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
Al-en-43,watching television,"{'watching television': 4, 'boardgames': 2, 'xbox': 1, 'playstation': 1, 'cinema': 1, 'swimming': 1, 'bowling': 1, 'jigsaws': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-ko-03,idk,"{'twinkle twinkle little star': 3, 'row row row your boat': 2, 'incy wincy spider': 1, 'happy birthday': 1, 'wheels on the bus': 1, 'baby shark': 1, 'idk': 2, 'no-answer': 0, 'not-applicable': 0}",2,3,False,True
Ji-ko-15,0.5,"{'1': 3, '0.5': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,3,False,True
New-gr-15,sholeh zard,"{'sholeh zard': 2, 'faloodeh': 2, 'traditional ice cream': 1, 'rice pudding': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Al-en-35,eat,"{'give gifts': 2, 'decorate their properties': 2, 'buy gifts': 1, 'have christmas dinner together': 1, 'eat turkey and christmas pudding': 1, 'have lunch/dinner': 1, 'eat': 1, 'drink': 1, 'gather with friends': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
Na-ko-29,idk,"{'idk': 5, 'no-answer': 2, 'نمیدانم': 1, 'not-applicable': 0}",5,5,True,True
Ji-ko-15,1.5,"{'1': 2, '1.5': 2, '0.5': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Th-en-48,a*,"{'a*': 3, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
New-pe-54,flowers,"{'flowers': 5, 'chocolates': 4, 'card': 1, 'wine': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Na-ko-41,flowers,"{'flowers': 5, 'condolence card': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-ch-08,salt,"{'salt': 5, 'pepper': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-am-04,ketchup,"{'ranch': 4, 'ketchup': 4, 'barbeque': 1, 'bbq': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-ch-74,off campus apartments,"{'dorms': 3, 'at home': 1, 'apartments': 1, 'off campus apartments': 1, 'not-applicable': 1, 'idk': 0, 'no-answer': 0}",1,3,False,True
Ji-ko-34,school uniform,"{'school service': 4, 'with parents': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",0,4,False,False
New-pe-53,clothes,"{'socks': 4, 'flower': 1, 'clothes': 1, 'perfume': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",1,4,False,True
New-gr-21,squash,"{'tennis': 5, 'squash': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,5,False,True
New-ch-23,nima alamian,"{'noshad alamiyan': 2, 'alamian': 1, 'nima alamian': 1, 'نمیدانم': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
New-am-27,venus williams,"{'serena williams': 3, 'venus williams': 1, 'caitlin clark': 1, 'idk': 4, 'no-answer': 1, 'not-applicable': 0}",1,4,False,True
New-az-12,south,"{'south': 3, 'north': 2, 'kish': 1, 'qeshm': 1, 'gilan province': 1, 'mazandaran province': 1, 'khuzestan province': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
New-ch-80,christmas,"{'easter': 4, 'christmas': 4, 'ramadan': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-am-60,horse,"{'horse': 2, 'not-applicable': 2, ""We don't use animals for transportation, bar police horses."": 1, 'idk': 0, 'no-answer': 0}",2,2,True,True
Al-en-37,roast chicken,"{'turkey': 2, 'fried chicken': 1, 'steak': 1, 'pizza': 1, 'apple': 1, 'mulled wine': 1, 'roast chicken': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
New-ch-30,liu xiang,"{'liu xiang': 5, 'su bingtian': 1, 'wang junxia': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-az-26,hadi saei,"{'hadi saei': 2, 'kimia alizadeh': 1, 'takhti': 1, 'idk': 2, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Th-en-37,25,"{'30': 2, '22': 1, '21': 1, '18': 1, '25': 1, '23': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",1,2,False,True
Sa-en-7,crisps,"{'crisps': 4, 'cheesepuff': 3, 'fruit leather': 1, 'sunflower seeds': 1, 'seed': 1, 'peanut (snack)': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Th-en-58,calculus,"{'calculus': 3, 'algebra': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
New-en-38,tech,"{'tech': 2, 'freelance jobs': 1, 'restaurant industry': 1, 'office job (business)': 1, 'bio-technology': 1, 'creative industries': 1, 'software engineering': 1, 'design': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
New-pe-83,idk,"{'poker': 3, 'uno': 2, 'snap': 1, 'blackjack': 1, 'cards against humanity': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,3,False,False
New-ch-17,bungee jumping,"{'bungee jumping': 4, 'rock climbing': 1, 'diving': 1, 'parachuting': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Th-en-53,prom,"{'prom': 2, 'homecoming': 1, 'marching band': 1, 'chorus': 1, 'dances': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",2,2,True,True
Ne-ar-20,office work,"{'teaching': 3, 'IT technician ': 1, 'office work': 1, 'lawyer': 1, 'police': 1, 'civil servant': 1, 'idk': 0, 'no-answer': 1, 'not-applicable': 0}",1,3,False,True
Na-ko-02,hot chocolate,"{'coffee': 4, 'frozen coffee': 1, 'smoothies': 1, 'soda': 1, 'lattes': 1, 'brewed coffee': 1, 'beer': 1, 'wine': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,4,False,False
Ji-ko-37,shirt and trousers for boys,"{'school uniform': 3, 'manteau and scarf for girls': 1, 'shirt and trousers for boys': 1, 'manteau': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",1,3,False,True
New-am-77,Xmas,"{'Xmas': 4, 'Resurrection Sunday': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-su-09,rapeseed,"{'rapeseed': 4, 'olive oil': 1, 'ghee': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Ne-ar-24,chicago,"{'nyc': 5, 'los angeles': 3, 'chicago': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,5,False,True
Al-en-01,idk,"{'cheese stick': 1, 'dried fruit': 1, 'potato chips': 1, 'sweet': 1, 'ice cream': 1, 'ad calcium milk': 1, 'idk': 2, 'no-answer': 1, 'not-applicable': 0}",2,2,True,True
New-gr-89,juice,"{'juice': 1, 'soda': 1, 'doogh': 1, 'water': 1, 'coke': 1, 'vodka': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,1,True,True
New-ch-80,eid al-fitr,"{'friday': 1, 'ramadan': 1, 'muharram': 1, 'eid al-fitr': 1, 'religious holidays': 1, 'weekend holidays': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",1,1,True,True
Ki-pe-30,saturday,"{'saturday': 5, 'sunday': 5, 'public hoilday': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Ji-ko-16,hospital,"{'home': 4, 'hospital': 3, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",3,4,False,True
New-su-51,fisherman,"{'fisherman': 3, 'white-collar': 1, 'breeding': 1, 'tourism': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",3,3,True,True
An-ar-02,university cafeteria,"{'university cafeteria': 5, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
An-ar-34,basketball,"{'soccer': 3, 'basketball': 3, 'volleyball': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",3,3,True,True
New-su-45,05/09,"{'04/19': 1, 'idk': 6, 'not-applicable': 1, 'no-answer': 0}",0,6,False,False
New-spme-60,friday,"{'friday': 4, 'no-answer': 1, 'idk': 1, 'not-applicable': 0}",4,4,True,True
Ji-ko-44,university,"{'enghelab street': 1, 'upper cities': 1, 'neighborhood near universities': 1, 'university': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",1,1,True,True
Jod-ch-07,1.5,"{'2': 4, '1.5': 2, '1': 1, '2.5': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",2,4,False,True
Ne-ar-31,fish & chips,"{'fish & chips': 4, 'curry': 2, 'bangers and mash': 1, 'steak pies': 1, 'roast beef': 1, 'yorkshire pudding': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Ca-sp-14,tea,"{'tea': 5, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-ch-30,idk,"{'hassan taftian': 1, 'ehsan hadadi': 1, 'idk': 6, 'no-answer': 0, 'not-applicable': 0}",6,6,True,True
Al-en-18,english,"{'mathematics': 5, 'english': 2, 'chinese': 1, 'physics': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,5,False,True
Sa-en-31,dog,"{'dog': 5, 'cat': 3, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Th-en-19,shenzhen,"{'shenzhen': 3, 'suzhou': 3, 'jiangsu-zhejiang': 1, 'yiwu': 1, 'hangzhou': 1, 'wuhan': 1, 'dongguan': 1, 'shanghai': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
Ta-pe-45,not-applicable,"{'not-applicable': 4, 'idk': 0, 'no-answer': 1}",4,4,True,True
New-spme-04,rice,"{'vegetable': 2, 'fruits': 1, 'rice': 1, 'corn': 1, 'grain': 1, 'cotton': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
Jo-sp-14,chess,"{'chess': 5, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-ko-04,toy car,"{'lego': 2, 'toy car': 2, 'car model': 1, 'ultraman': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
New-spme-68,milk,"{'coke': 3, 'orange juice': 2, 'fruit juice': 1, 'milk': 1, 'apple juice': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,3,False,True
Ji-ko-15,0.5,"{'1': 3, '0.5': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,3,False,True
New-ko-10,didi,"{'waiter': 2, 'didi': 1, 'distribute flyers': 1, 'do odd jobs': 1, 'delivery person': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
New-ch-31,lawyer,"{'doctor': 4, 'lawyer': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,4,False,True
New-as-58,tea,"{'tea': 5, 'coffee': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Al-en-34,stay at home,"{'setting the haft-seen table': 3, 'visiting each other': 2, 'house cleaning': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,3,False,False
New-en-38,tech,"{'tech': 2, 'freelance jobs': 1, 'restaurant industry': 1, 'office job (business)': 1, 'bio-technology': 1, 'creative industries': 1, 'software engineering': 1, 'design': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Jo-sp-43,1,"{'1': 4, '0': 1, '3': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-pe-85,spain,"{'spain': 5, 'france': 2, 'greece': 1, 'balearics': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-ch-82,19:00,"{'19:00': 4, '18:00': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Na-ko-09,peas,"{'fish & chips': 1, 'potatoes': 1, 'sprouts': 1, 'peas': 1, 'idk': 1, 'no-answer': 1, 'not-applicable': 0}",1,1,True,True
New-gr-47,10,"{'30': 4, '15': 2, '10': 1, '20': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,4,False,True
Al-en-43,watching television,"{'watching television': 4, 'boardgames': 2, 'xbox': 1, 'playstation': 1, 'cinema': 1, 'swimming': 1, 'bowling': 1, 'jigsaws': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Kik-in-11,idk,"{'westminster abbey': 2, 'cathedrals': 2, ""St Paul's"": 1, 'idk': 2, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
New-gr-76,not-applicable,"{'apple': 1, 'not-applicable': 4, 'idk': 0, 'no-answer': 0}",4,4,True,True
Al-en-18,mathematics,"{'mathematics': 5, 'english': 2, 'chinese': 1, 'physics': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Kik-in-36,idk,"{'li tie': 1, 'li fenglou': 1, 'fan zhiyi': 1, 'bora milutinovic': 1, 'idk': 7, 'no-answer': 0, 'not-applicable': 0}",7,7,True,True
An-ar-43,stadium,"{'cafe': 3, 'stadium': 2, 'restaurant': 1, 'home': 1, 'idk': 1, 'not-applicable': 1, 'no-answer': 0}",2,3,False,True
New-en-90,hilton,"{'hilton': 4, 'marriott': 2, 'comfort inn': 1, 'hyatt': 1, 'holiday inn': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-ch-15,instant noodles,"{'instant noodles': 3, 'dumplings': 2, 'boxed meals': 1, 'luosifen': 1, 'vegetarian chicken': 1, 'zongzi': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
Jo-sp-13,swimming,"{'swimming': 5, 'waterpolo': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-spme-78,happy birthday andy,"{'happy birthday andy': 2, 'happy birthday': 2, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",2,2,True,True
Ji-ko-09,burgers,"{'burgers': 2, 'pizza': 2, 'sandwiches': 1, 'hotdogs': 1, 'barbeque': 1, 'steak': 1, 'idk': 2, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Sa-en-31,dog,"{'dog': 5, 'cat': 3, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Na-ko-40,1,"{'1': 6, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",6,6,True,True
Ta-pe-10,25,"{'30': 3, '25': 2, '20': 1, '29': 1, '22': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",2,3,False,True
Na-ko-43,not-applicable,"{'sleep': 1, 'enjoy a quiet morning': 1, 'not-applicable': 2, 'idk': 0, 'no-answer': 1}",2,2,True,True
New-en-08,shirin asal,"{'shirin asal': 3, 'shooniz': 2, 'parmida': 1, 'farmand': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",3,3,True,True
Th-en-11,Michael Jordan,"{'ali daei': 5, 'ali karimi': 2, 'rezazadeh': 1, 'gholamreza takhti': 1, 'hassan yazdani': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,5,False,False
Ne-ar-17,08:00,"{'09:00': 4, '08:00': 2, '07:00': 1, '08:30': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,4,False,True
Tmp-ar-04,do homework,"{'do homework': 4, 'play marbles game': 1, 'go to the amusement park': 1, 'eat': 1, 'watch cctv-1': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Ne-ar-31,rice with kebab,"{'ghormeh sabzi': 3, 'gheimeh': 2, 'koobideh kebab': 2, 'rice with kebab': 1, 'kashk-e-bademjan': 1, 'kebab': 1, 'chicken': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,3,False,True
Al-en-21,english,"{'science': 4, 'mathematics': 4, 'english': 3, 'stem': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",3,4,False,True
Ji-ko-40,sleep,"{'go to the toilet': 1, 'chat': 1, 'play': 1, 'sleep': 1, 'do homework': 1, 'study': 1, 'sports': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,1,True,True
Th-en-09,FA Cup,"{'premier league': 3, 'FA Cup': 2, 'wimbledon': 1, 'cheltenham festival': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,3,False,True
Ji-ko-42,english,"{'mathematics': 3, 'persian': 2, 'english': 2, 'religious studies': 1, 'physics': 1, 'biology': 1, 'chemistry': 1, 'بستگی به رشته تحصیلی دبیرستان دارد.': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,3,False,True
New-in-62,mit,"{'mit': 4, 'caltech': 2, 'texas a&m': 1, 'stanford university': 1, 'not-applicable': 1, 'idk': 0, 'no-answer': 0}",4,4,True,True
New-az-11,blueberries,"{'apples': 1, 'bananas': 1, 'watermelon': 1, 'strawberries': 1, 'blueberries': 1, 'no-answer': 2, 'idk': 0, 'not-applicable': 0}",1,2,False,True
New-az-39,spain,"{'america': 2, 'australia': 1, 'canada': 1, 'spain': 1, 'not-applicable': 1, 'idk': 0, 'no-answer': 0}",1,2,False,True
An-ar-02,on campus,"{'canteen': 3, 'accommodation': 1, 'on campus': 1, 'no-answer': 1, 'idk': 1, 'not-applicable': 0}",1,3,False,True
New-gr-21,ping pong,"{'ping pong': 4, 'tennis': 3, 'badminton': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Ta-pe-13,6,"{'6': 2, '4': 2, '2': 1, '8': 1, '7': 1, '5': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Na-ko-38,gold bar,"{'gold coin': 4, 'cash': 2, 'gold': 1, 'flower bouquet': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",0,4,False,False
New-ch-31,office work,"{'office work': 1, 'a trade': 1, 'doctor': 1, 'lawyer': 1, 'accountant': 1, 'no-answer': 3, 'idk': 0, 'not-applicable': 0}",1,3,False,True
Sa-en-7,chips,"{'chips': 2, 'popcorn': 1, 'Cheez-Its': 1, 'ritz crackers': 1, 'ice cream': 1, 'cookies': 1, 'm&m': 1, 'hershey': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",2,2,True,True
New-am-02,dumplings,"{'dumplings': 3, 'tangyuan': 2, 'roujiamo': 1, 'no-answer': 2, 'idk': 0, 'not-applicable': 0}",3,3,True,True
New-pe-78,idk,"{'sundance film festival': 3, 'tribeca': 1, 'idk': 4, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-en-07,chopped,"{'chopped': 3, 'MasterChef': 3, 'top chef': 1, ""hell's kitchen"": 1, 'iron chef': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",3,3,True,True
Ni-en-21,18,"{'16': 5, '18': 2, '14': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,5,False,True
Al-en-36,not-applicable,"{'pumpkin': 1, 'not-applicable': 4, 'idk': 0, 'no-answer': 0}",4,4,True,True
New-gr-82,idk,"{'country': 2, '1960s rock': 1, 'classic': 1, '70s disco': 1, '80s disco': 1, 'idk': 3, 'no-answer': 1, 'not-applicable': 0}",3,3,True,True
New-ch-17,skydiving,"{'skydiving': 4, 'bungee jumping': 2, 'surfing': 1, 'rock climbing': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-gr-05,steamed vermicelli roll,"{'soy milk': 3, 'fried dough sticks': 3, 'steamed bun': 2, 'steamed vermicelli roll': 1, 'bread': 1, 'milk': 1, 'kentucky fried chicken': 1, ""mcdonald's"": 1, 'glutinous rice ball': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,3,False,True
Na-ko-39,money,"{'money': 3, 'gold coin': 2, 'flower': 1, 'jewelry': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
Ki-pe-32,cake,"{'buffet': 1, 'cake': 1, 'roast dinner': 1, 'curry': 1, 'pizza': 1, 'no-answer': 2, 'idk': 0, 'not-applicable': 0}",1,2,False,True
Na-ko-41,idk,"{'flowers': 3, 'food': 2, 'idk': 2, 'not-applicable': 1, 'no-answer': 1}",2,3,False,True
New-pe-06,chili,"{'beef': 2, 'chili': 1, 'gumbo (cajun style)': 1, 'chicken stew': 1, 'idk': 1, 'no-answer': 1, 'not-applicable': 0}",1,2,False,True
Jod-ch-58,teacher,"{'teacher': 4, 'civil servant': 2, 'company president': 1, 'firefighter': 1, 'police': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-spme-65,travel,"{'travel': 3, 'set off fireworks': 2, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
Jo-sp-01,rugby,"{'rugby': 3, 'cricket': 2, 'golf': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
Th-en-27,agriculture,"{'tech': 3, 'retail': 1, 'agriculture': 1, 'steel': 1, 'automobiles': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,3,False,True
New-en-87,buckingham palace,"{'stonehenge': 3, 'buckingham palace': 2, ""John o' Groats"": 1, 'big ben': 1, 'london bridge': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,3,False,True
New-as-20,idk,"{'basketball': 5, 'hockey': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,5,False,False
Ta-pe-30,match of the day,"{'match of the day': 5, 'grandstand': 1, 'soccer saturday': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Jod-ch-56,65,"{'65': 5, '62': 1, '63': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
